EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,AttritionRiskScore,RiskCategory,PredictedAttrition,EstReplacementCost
157,27,No,Travel_Rarely,Research & Development,2,1,Other,3,Female,4,2,Healthcare Representative,6993,Divorced,3,No,13,3,0,3,4,3,0,0,29.0,Low,No,0.0
158,21,No,Travel_Rarely,Sales,1,5,Marketing,3,Female,2,2,Sales Representative,7762,Married,2,No,12,3,1,0,2,4,0,0,17.1,Low,No,0.0
159,31,No,Non-Travel,Sales,1,3,Marketing,2,Male,2,3,Sales Executive,7708,Single,3,No,11,3,1,6,3,3,5,1,38.2,Medium,No,0.0
160,31,No,Non-Travel,Sales,3,2,Marketing,1,Male,1,4,Sales Executive,4037,Married,1,Yes,11,3,0,7,3,4,2,2,40.8,Medium,No,0.0
161,39,No,Travel_Rarely,Research & Development,2,3,Human Resources,3,Male,3,4,Research Scientist,7457,Married,1,No,19,3,1,17,1,3,4,0,23.2,Low,No,0.0
162,42,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,3,2,Manager,10368,Married,2,Yes,16,4,0,23,2,3,5,4,22.2,Low,No,0.0
163,35,No,Travel_Rarely,Research & Development,8,4,Technical Degree,2,Female,4,3,Research Director,8818,Married,3,Yes,18,3,0,13,0,4,7,3,12.8,Low,No,0.0
164,41,No,Travel_Rarely,Research & Development,5,2,Medical,1,Female,3,1,Manufacturing Director,10379,Married,1,No,16,3,0,18,3,3,15,1,16.2,Low,No,0.0
165,45,No,Travel_Rarely,Sales,15,2,Life Sciences,3,Male,1,3,Sales Representative,10193,Married,6,Yes,15,3,2,21,3,2,9,0,25.2,Low,No,0.0
166,29,No,Non-Travel,Research & Development,1,3,Other,4,Female,4,2,Manufacturing Director,8233,Married,1,No,11,3,1,5,5,3,5,5,18.8,Low,No,0.0
167,37,No,Travel_Rarely,Sales,8,3,Human Resources,2,Female,4,4,Manager,6966,Married,2,Yes,18,3,1,17,3,2,3,0,54.9,Medium,Yes,0.0
168,35,No,Travel_Rarely,Research & Development,9,3,Human Resources,1,Female,4,2,Research Scientist,6394,Single,5,No,11,4,0,13,2,3,3,0,47.7,Medium,No,0.0
169,37,Yes,Travel_Frequently,Research & Development,12,3,Marketing,2,Male,4,2,Manufacturing Director,7457,Married,0,No,17,4,2,19,2,1,9,5,47.5,Medium,No,44742.0
170,37,No,Travel_Rarely,Sales,2,3,Human Resources,2,Female,3,2,Sales Executive,6511,Divorced,0,No,11,3,2,10,6,1,1,1,45.3,Medium,No,0.0
171,51,No,Travel_Rarely,Sales,2,3,Technical Degree,2,Female,1,2,Manager,8536,Married,3,No,14,3,2,29,3,1,13,5,23.4,Low,No,0.0
172,36,No,Travel_Rarely,Research & Development,5,4,Marketing,3,Male,4,3,Healthcare Representative,6348,Married,4,No,16,3,3,15,6,2,0,0,35.2,Medium,No,0.0
173,47,No,Travel_Rarely,Research & Development,12,2,Technical Degree,4,Female,2,2,Manufacturing Director,7253,Divorced,2,No,12,3,0,28,2,3,5,1,27.1,Low,No,0.0
174,36,No,Travel_Rarely,Research & Development,16,4,Technical Degree,3,Male,2,1,Research Director,8487,Married,2,No,21,3,1,17,1,4,6,0,13.0,Low,No,0.0
175,35,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,4,3,Laboratory Technician,5786,Divorced,2,No,21,3,3,14,5,3,2,2,29.7,Low,No,0.0
176,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,4,Male,4,1,Research Scientist,7354,Married,0,No,14,3,1,11,4,2,4,1,35.7,Medium,No,0.0
177,42,No,Travel_Rarely,Research & Development,22,3,Human Resources,2,Female,3,2,Healthcare Representative,8304,Single,3,No,20,3,1,20,3,1,13,1,22.6,Low,No,0.0
178,32,No,Travel_Rarely,Research & Development,24,4,Technical Degree,1,Female,3,2,Research Scientist,9437,Married,4,Yes,17,3,1,7,2,1,1,0,41.7,Medium,No,0.0
179,40,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,1,4,Laboratory Technician,8242,Single,1,No,14,3,1,16,4,4,1,0,17.9,Low,No,0.0
180,28,Yes,Travel_Rarely,Research & Development,28,3,Human Resources,4,Male,4,4,Manager,5222,Single,2,No,14,3,0,7,3,1,0,0,57.3,Medium,Yes,31332.0
181,50,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,4,4,Sales Representative,8440,Married,1,No,16,3,1,26,5,2,3,3,30.0,Low,No,0.0
182,31,No,Non-Travel,Sales,15,3,Medical,1,Male,4,1,Sales Representative,7648,Single,2,No,12,3,1,8,3,2,8,2,44.4,Medium,No,0.0
183,28,No,Travel_Rarely,Research & Development,7,2,Other,1,Male,4,3,Laboratory Technician,8141,Single,3,No,12,3,1,7,3,1,1,1,39.4,Medium,No,0.0
184,38,No,Travel_Rarely,Research & Development,12,4,Human Resources,3,Male,4,4,Manufacturing Director,11969,Married,4,No,20,3,3,13,4,2,13,0,14.7,Low,No,0.0
185,29,No,Travel_Rarely,Research & Development,1,5,Marketing,3,Female,4,2,Research Director,10457,Divorced,2,No,19,3,1,5,1,2,5,0,15.2,Low,No,0.0
186,33,No,Travel_Rarely,Research & Development,11,3,Medical,4,Male,3,1,Laboratory Technician,6383,Divorced,4,Yes,19,4,0,10,1,4,2,1,43.1,Medium,No,0.0
187,33,Yes,Travel_Frequently,Research & Development,1,3,Medical,3,Female,2,1,Research Director,6186,Married,3,No,16,3,2,12,1,1,1,0,55.5,Medium,Yes,37116.0
188,31,No,Travel_Rarely,Sales,7,3,Marketing,1,Male,2,1,Sales Executive,8609,Divorced,1,No,14,3,3,10,0,3,3,0,25.7,Low,No,0.0
189,43,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,1,Manager,8924,Married,3,No,22,3,1,24,6,1,8,1,17.9,Low,No,0.0
190,43,Yes,Travel_Frequently,Research & Development,1,4,Marketing,3,Male,4,1,Research Scientist,5774,Single,1,Yes,14,3,1,20,3,4,0,0,61.9,High,Yes,34644.0
191,18,No,Non-Travel,Sales,16,3,Other,1,Female,1,3,Manager,3406,Married,2,No,16,3,3,0,5,3,0,0,30.9,Medium,No,0.0
192,45,No,Travel_Rarely,Sales,2,5,Medical,3,Female,1,4,Manager,7467,Married,1,No,11,3,1,19,1,2,1,1,26.9,Low,No,0.0
193,23,No,Non-Travel,Sales,1,3,Human Resources,2,Female,1,4,Manager,3242,Divorced,0,No,11,3,0,0,3,3,0,0,26.2,Low,No,0.0
194,28,No,Travel_Rarely,Sales,9,1,Technical Degree,3,Female,3,3,Sales Executive,7933,Married,2,No,16,3,1,6,5,3,6,1,19.4,Low,No,0.0
195,53,No,Travel_Rarely,Research & Development,4,2,Other,1,Male,3,4,Research Director,7769,Single,2,Yes,11,3,1,31,1,4,0,0,45.8,Medium,No,0.0
196,44,No,Travel_Rarely,Sales,16,3,Medical,4,Male,2,1,Sales Executive,9733,Single,1,No,18,3,2,20,2,2,8,0,20.3,Low,No,0.0
197,45,No,Travel_Rarely,Research & Development,13,5,Medical,2,Female,3,1,Manufacturing Director,8964,Single,2,Yes,19,4,0,19,2,3,1,1,28.5,Low,No,0.0
198,46,No,Travel_Rarely,Sales,1,3,Medical,2,Male,4,3,Manager,7650,Divorced,1,No,11,3,3,25,6,2,6,2,21.6,Low,No,0.0
199,40,No,Travel_Rarely,Sales,22,3,Life Sciences,3,Male,4,2,Sales Executive,10991,Married,5,Yes,17,3,1,16,5,1,16,10,25.8,Low,No,0.0
200,25,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,4,Research Director,7434,Married,2,Yes,16,3,1,5,4,3,1,1,42.9,Medium,No,0.0
201,46,No,Travel_Rarely,Research & Development,4,1,Human Resources,2,Female,4,4,Laboratory Technician,6389,Single,2,No,12,3,1,25,0,4,5,1,28.5,Low,No,0.0
202,44,No,Travel_Rarely,Research & Development,3,3,Marketing,4,Male,2,1,Laboratory Technician,6089,Divorced,3,No,17,4,0,24,5,3,1,1,33.9,Medium,No,0.0
203,28,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Female,1,3,Sales Representative,5643,Married,3,No,17,3,1,6,5,3,2,1,34.4,Medium,No,0.0
204,34,No,Travel_Rarely,Research & Development,22,5,Medical,1,Male,1,2,Healthcare Representative,5943,Married,1,No,14,3,0,8,3,1,0,0,61.2,High,Yes,0.0
205,51,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,Female,1,1,Manufacturing Director,5823,Divorced,4,No,18,4,0,25,1,3,0,0,43.1,Medium,No,0.0
206,35,Yes,Travel_Rarely,Human Resources,1,2,Technical Degree,2,Female,2,1,Manager,5610,Married,0,Yes,15,3,1,16,4,1,11,0,61.0,High,Yes,33660.0
207,26,Yes,Travel_Rarely,Research & Development,7,1,Technical Degree,4,Female,4,1,Research Director,6878,Single,3,No,15,4,3,0,3,2,0,0,56.3,Medium,Yes,41268.0
208,18,No,Travel_Frequently,Research & Development,7,4,Medical,1,Male,2,3,Healthcare Representative,9622,Single,3,No,21,3,1,0,4,3,0,0,18.4,Low,No,0.0
209,37,Yes,Non-Travel,Research & Development,21,3,Medical,1,Male,3,1,Laboratory Technician,7417,Single,2,No,13,4,0,19,1,2,3,1,61.7,High,Yes,44502.0
210,44,Yes,Travel_Rarely,Sales,1,3,Marketing,4,Female,3,3,Sales Executive,4492,Married,1,Yes,14,3,0,22,0,2,0,0,58.2,Medium,Yes,26952.0
211,39,No,Travel_Rarely,Research & Development,1,3,Medical,2,Male,2,3,Manufacturing Director,9881,Married,0,Yes,11,3,0,16,1,3,5,3,19.4,Low,No,0.0
212,37,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Male,1,1,Manager,7417,Divorced,2,No,11,3,1,10,1,1,2,2,34.8,Medium,No,0.0
213,47,No,Travel_Frequently,Sales,11,3,Human Resources,1,Male,4,3,Sales Executive,6265,Divorced,1,No,19,3,0,25,2,4,1,1,35.7,Medium,No,0.0
214,33,No,Travel_Rarely,Sales,2,3,Medical,4,Female,4,1,Sales Representative,8978,Divorced,1,No,14,3,0,11,3,3,11,5,12.6,Low,No,0.0
215,46,No,Travel_Rarely,Research & Development,5,3,Marketing,2,Female,4,4,Research Director,7245,Divorced,4,No,14,4,0,23,2,2,3,1,43.0,Medium,No,0.0
216,53,No,Travel_Rarely,Research & Development,8,2,Technical Degree,2,Female,3,1,Laboratory Technician,5747,Single,2,No,11,3,2,28,3,3,1,1,51.0,Medium,Yes,0.0
217,43,No,Travel_Rarely,Research & Development,1,2,Marketing,2,Male,3,1,Healthcare Representative,6937,Divorced,4,No,17,3,0,20,3,3,3,0,37.0,Medium,No,0.0
218,41,No,Travel_Rarely,Research & Development,4,5,Marketing,4,Male,3,4,Manufacturing Director,9873,Married,0,No,16,3,2,17,4,3,7,0,10.0,Low,No,0.0
219,32,No,Travel_Rarely,Research & Development,1,3,Human Resources,1,Male,2,2,Research Scientist,8907,Married,2,No,14,3,0,10,1,4,9,1,12.7,Low,No,0.0
220,40,No,Non-Travel,Sales,23,2,Medical,1,Female,4,1,Manager,5058,Married,1,No,13,3,2,18,2,4,2,2,37.9,Medium,No,0.0
221,32,No,Travel_Rarely,Research & Development,3,3,Other,4,Female,4,2,Healthcare Representative,5377,Single,1,No,17,3,1,12,2,3,0,0,41.7,Medium,No,0.0
222,37,No,Travel_Frequently,Sales,4,3,Technical Degree,2,Male,3,3,Sales Executive,6571,Married,1,No,15,3,1,14,1,2,3,0,48.8,Medium,No,0.0
223,56,No,Travel_Rarely,Research & Development,14,3,Marketing,1,Male,4,1,Laboratory Technician,8413,Married,2,No,14,4,1,36,1,2,5,0,41.0,Medium,No,0.0
224,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,1,1,Manufacturing Director,7988,Married,0,Yes,16,3,1,9,1,4,4,1,38.0,Medium,No,0.0
225,54,No,Travel_Rarely,Research & Development,2,3,Other,2,Male,4,1,Manager,9186,Single,3,No,13,3,1,30,6,4,1,1,33.2,Medium,No,0.0
226,36,No,Travel_Rarely,Research & Development,19,3,Other,4,Male,3,1,Healthcare Representative,6551,Married,2,No,17,3,0,18,6,2,1,1,42.4,Medium,No,0.0
227,36,No,Travel_Frequently,Research & Development,17,3,Other,4,Female,3,4,Research Scientist,7383,Married,5,Yes,14,3,0,10,4,4,1,1,41.7,Medium,No,0.0
228,35,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,2,3,Manager,7468,Single,4,Yes,17,4,1,16,1,2,14,5,33.1,Medium,No,0.0
229,28,No,Travel_Frequently,Sales,2,5,Medical,4,Male,1,2,Sales Executive,6143,Married,6,No,14,3,1,7,2,1,5,5,43.1,Medium,No,0.0
230,41,No,Non-Travel,Research & Development,5,5,Life Sciences,4,Male,4,3,Healthcare Representative,8330,Married,3,Yes,13,4,2,19,1,4,1,1,35.1,Medium,No,0.0
231,41,No,Non-Travel,Research & Development,12,2,Human Resources,4,Male,1,2,Manager,7457,Divorced,1,No,14,3,3,20,1,1,19,0,26.6,Low,No,0.0
232,39,No,Travel_Rarely,Research & Development,11,3,Human Resources,3,Female,3,3,Laboratory Technician,7074,Single,4,Yes,16,3,0,17,5,1,2,1,60.5,High,Yes,0.0
233,35,No,Travel_Rarely,Research & Development,9,5,Technical Degree,2,Male,2,1,Laboratory Technician,6413,Married,0,No,17,3,1,13,2,3,0,0,37.7,Medium,No,0.0
234,33,No,Travel_Frequently,Research & Development,5,3,Medical,3,Male,2,3,Manager,5750,Divorced,4,No,14,3,0,12,4,3,0,0,35.2,Medium,No,0.0
235,48,No,Travel_Frequently,Research & Development,8,3,Medical,2,Female,2,1,Manufacturing Director,7335,Married,4,No,18,3,2,26,3,4,0,0,37.5,Medium,No,0.0
236,32,No,Travel_Rarely,Research & Development,21,3,Life Sciences,4,Female,3,3,Laboratory Technician,8061,Single,3,No,21,3,1,10,2,4,2,2,17.9,Low,No,0.0
237,23,No,Travel_Rarely,Sales,10,3,Human Resources,4,Female,1,3,Sales Executive,4652,Married,4,Yes,12,3,2,0,2,3,0,0,46.0,Medium,No,0.0
238,36,Yes,Travel_Rarely,Sales,14,3,Life Sciences,2,Female,3,1,Manager,7881,Single,2,Yes,14,3,0,12,2,2,2,0,71.2,High,Yes,47286.0
239,40,No,Travel_Rarely,Sales,5,3,Technical Degree,4,Male,1,1,Sales Representative,12241,Single,7,No,18,3,1,16,2,1,7,2,26.2,Low,No,0.0
240,43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,2,Male,2,1,Healthcare Representative,4489,Single,3,No,16,4,1,18,3,4,2,0,45.3,Medium,No,0.0
241,53,No,Travel_Rarely,Research & Development,1,1,Marketing,2,Female,1,4,Manufacturing Director,6674,Divorced,5,Yes,11,3,2,33,5,2,2,1,51.1,Medium,Yes,0.0
242,46,No,Travel_Rarely,Research & Development,1,5,Marketing,4,Male,3,2,Research Director,9938,Married,3,No,11,4,3,23,1,2,4,0,14.8,Low,No,0.0
243,41,No,Travel_Rarely,Research & Development,2,2,Human Resources,4,Male,1,2,Laboratory Technician,8574,Married,2,No,19,3,0,18,2,3,8,0,13.4,Low,No,0.0
244,34,No,Travel_Rarely,Research & Development,3,3,Human Resources,3,Male,1,4,Healthcare Representative,7596,Divorced,0,No,11,3,2,11,2,2,11,4,16.0,Low,No,0.0
245,24,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Male,2,1,Healthcare Representative,7075,Married,2,No,18,3,3,5,3,4,5,0,25.0,Low,No,42450.0
246,44,No,Travel_Frequently,Research & Development,3,3,Other,2,Male,2,4,Research Scientist,9656,Divorced,4,No,18,4,2,20,1,3,11,0,17.4,Low,No,0.0
247,51,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,1,Healthcare Representative,10018,Married,0,No,14,3,2,28,3,4,8,3,16.2,Low,No,0.0
248,33,No,Travel_Rarely,Sales,2,2,Marketing,3,Male,4,3,Sales Executive,6983,Divorced,2,Yes,13,3,0,11,6,1,7,1,41.4,Medium,No,0.0
249,43,No,Non-Travel,Research & Development,7,3,Life Sciences,1,Female,1,1,Healthcare Representative,7309,Divorced,4,No,18,3,1,18,3,2,3,3,43.7,Medium,No,0.0
250,21,No,Non-Travel,Research & Development,20,3,Technical Degree,4,Male,3,1,Laboratory Technician,8479,Married,2,No,11,3,1,0,4,4,0,0,19.9,Low,No,0.0
251,39,No,Travel_Frequently,Sales,2,4,Technical Degree,3,Male,2,3,Sales Executive,7422,Divorced,2,Yes,11,3,1,18,3,3,0,0,42.2,Medium,No,0.0
252,46,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,5289,Single,3,No,15,3,2,25,2,4,0,0,34.4,Medium,No,0.0
253,29,No,Travel_Rarely,Research & Development,13,3,Marketing,2,Male,2,4,Manager,8350,Single,1,No,11,4,1,7,3,2,1,1,30.7,Medium,No,0.0
254,32,No,Travel_Rarely,Sales,3,3,Medical,4,Female,3,1,Sales Executive,5139,Married,4,No,11,3,0,10,4,3,1,1,35.4,Medium,No,0.0
255,50,No,Travel_Rarely,Sales,15,4,Marketing,1,Male,2,3,Manager,7364,Single,2,Yes,11,3,1,27,5,3,2,2,43.5,Medium,No,0.0
256,45,Yes,Travel_Rarely,Research & Development,2,1,Marketing,1,Male,3,1,Research Scientist,4914,Divorced,3,No,16,3,3,24,2,1,5,1,62.3,High,Yes,29484.0
257,47,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,3,1,Research Director,6782,Single,3,No,16,3,0,23,2,1,0,0,59.8,Medium,Yes,0.0
258,43,No,Travel_Frequently,Research & Development,4,2,Life Sciences,2,Male,1,1,Research Scientist,11060,Single,3,No,14,3,3,18,2,4,18,0,15.6,Low,No,0.0
259,41,No,Non-Travel,Research & Development,6,3,Marketing,3,Male,3,4,Manager,4397,Single,4,No,11,3,3,16,2,4,2,0,32.3,Medium,No,0.0
260,46,No,Travel_Rarely,Research & Development,6,4,Life Sciences,4,Female,3,1,Manager,4097,Married,6,No,12,3,1,23,1,4,3,0,32.0,Medium,No,0.0
261,50,No,Travel_Rarely,Sales,3,4,Human Resources,4,Female,1,3,Sales Executive,11606,Divorced,2,Yes,17,4,1,28,1,3,9,2,24.3,Low,No,0.0
262,26,No,Travel_Rarely,Research & Development,9,4,Marketing,1,Male,2,3,Laboratory Technician,7507,Single,2,No,14,3,0,2,3,4,0,0,31.6,Medium,No,0.0
263,35,No,Travel_Rarely,Sales,1,2,Marketing,4,Male,1,3,Sales Representative,5626,Married,2,No,11,3,1,13,5,1,1,0,34.0,Medium,No,0.0
264,21,No,Travel_Rarely,Research & Development,2,1,Other,1,Male,3,3,Manager,6858,Married,3,Yes,18,3,0,0,3,3,0,0,39.5,Medium,No,0.0
265,28,No,Travel_Rarely,Research & Development,28,2,Other,2,Female,1,4,Manager,7131,Single,5,Yes,21,3,0,7,4,1,1,0,63.5,High,Yes,0.0
266,37,No,Travel_Rarely,Research & Development,1,2,Marketing,4,Male,1,4,Laboratory Technician,8454,Divorced,2,No,11,3,0,26,1,2,4,1,20.4,Low,No,0.0
267,47,No,Travel_Rarely,Research & Development,13,1,Human Resources,4,Female,4,3,Laboratory Technician,8438,Married,3,No,11,3,2,25,2,4,3,0,17.5,Low,No,0.0
268,32,No,Non-Travel,Research & Development,8,3,Medical,1,Male,4,3,Manufacturing Director,5702,Married,1,Yes,19,4,0,12,2,3,2,0,47.0,Medium,No,0.0
269,39,No,Travel_Frequently,Research & Development,1,3,Technical Degree,1,Male,1,4,Laboratory Technician,8113,Divorced,5,Yes,11,3,0,17,2,4,7,5,23.7,Low,No,0.0
270,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,4,1,Research Director,7202,Married,0,No,15,3,1,14,1,2,1,1,38.9,Medium,No,0.0
271,45,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,1,2,Healthcare Representative,8655,Married,0,No,24,3,2,25,5,4,3,2,13.5,Low,No,0.0
272,36,Yes,Travel_Rarely,Research & Development,1,3,Human Resources,1,Female,3,1,Research Scientist,7169,Divorced,2,No,18,3,1,16,2,2,4,3,41.5,Medium,No,43014.0
273,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,3,2,Healthcare Representative,6169,Single,2,No,18,3,1,16,3,3,0,0,34.0,Medium,No,0.0
274,37,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Healthcare Representative,7417,Married,2,No,12,3,2,39,3,1,1,1,49.4,Medium,No,0.0
275,29,No,Travel_Frequently,Research & Development,3,1,Marketing,2,Male,4,2,Manager,10913,Divorced,2,No,20,4,0,6,4,4,6,1,12.6,Low,No,0.0
276,24,No,Travel_Rarely,Research & Development,29,2,Medical,4,Female,1,3,Manufacturing Director,7094,Divorced,3,No,17,3,0,0,3,2,0,0,39.3,Medium,No,0.0
277,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,4,1,Manager,9982,Divorced,2,No,20,3,2,24,2,2,14,1,17.8,Low,No,0.0
278,40,No,Non-Travel,Sales,1,2,Medical,4,Male,4,2,Sales Executive,11287,Single,3,No,11,3,0,20,1,4,7,0,21.4,Low,No,0.0
279,24,No,Travel_Rarely,Research & Development,23,3,Other,2,Female,4,1,Healthcare Representative,7842,Divorced,4,Yes,17,4,3,0,3,3,0,0,44.4,Medium,No,0.0
280,36,No,Travel_Rarely,Sales,1,2,Human Resources,3,Female,3,1,Manager,9406,Single,1,No,11,3,0,13,5,4,10,1,12.4,Low,No,0.0
281,28,No,Travel_Frequently,Research & Development,6,3,Life Sciences,2,Male,3,4,Manager,8229,Single,1,No,19,3,0,5,1,2,2,2,29.3,Low,No,0.0
282,30,No,Travel_Rarely,Sales,4,4,Marketing,1,Female,1,3,Manager,5139,Married,0,No,11,4,2,12,3,1,0,0,43.6,Medium,No,0.0
283,37,No,Travel_Rarely,Research & Development,3,2,Medical,1,Male,2,4,Research Director,7417,Single,2,No,14,3,0,26,4,2,9,2,31.1,Medium,No,0.0
284,47,Yes,Travel_Rarely,Sales,3,3,Life Sciences,4,Female,2,1,Sales Representative,8618,Married,2,Yes,11,3,1,21,5,3,8,0,56.7,Medium,Yes,51708.0
285,28,No,Travel_Rarely,Research & Development,1,5,Technical Degree,1,Male,2,4,Laboratory Technician,8197,Divorced,2,No,11,3,1,5,2,1,5,0,27.2,Low,No,0.0
286,23,No,Travel_Frequently,Research & Development,17,3,Marketing,2,Male,4,2,Laboratory Technician,6437,Married,6,Yes,12,3,1,0,1,1,0,0,66.2,High,Yes,0.0
287,42,Yes,Non-Travel,Sales,7,3,Medical,3,Female,3,4,Manager,6436,Divorced,3,No,12,3,2,21,5,2,2,2,47.5,Medium,No,38616.0
288,32,No,Travel_Rarely,Research & Development,4,5,Other,2,Male,2,3,Healthcare Representative,9753,Single,0,No,15,4,0,10,3,2,2,2,22.0,Low,No,0.0
289,42,No,Travel_Rarely,Research & Development,5,3,Other,4,Male,2,1,Manufacturing Director,5458,Divorced,3,No,12,3,0,18,4,4,2,1,33.7,Medium,No,0.0
290,39,Yes,Non-Travel,Research & Development,3,3,Human Resources,1,Female,1,3,Healthcare Representative,6971,Married,1,Yes,13,3,1,18,1,2,2,1,61.1,High,Yes,41826.0
291,39,No,Travel_Frequently,Sales,2,3,Medical,2,Male,3,3,Sales Executive,6340,Married,5,No,11,3,1,17,1,4,2,0,37.1,Medium,No,0.0
292,25,Yes,Travel_Rarely,Research & Development,29,2,Life Sciences,3,Female,2,2,Research Director,6366,Single,4,Yes,11,4,0,5,3,3,0,0,61.4,High,Yes,38196.0
293,37,Yes,Travel_Rarely,Research & Development,3,5,Marketing,2,Male,1,1,Healthcare Representative,7916,Divorced,0,Yes,20,4,1,18,2,2,2,1,57.9,Medium,Yes,47496.0
294,42,No,Non-Travel,Research & Development,4,3,Medical,4,Male,3,2,Manager,5230,Single,1,No,17,4,2,18,2,3,0,0,41.0,Medium,No,0.0
295,47,No,Travel_Rarely,Sales,4,2,Medical,2,Female,1,1,Manager,6992,Married,1,Yes,17,3,0,27,1,1,4,4,54.9,Medium,Yes,0.0
296,48,No,Travel_Rarely,Research & Development,4,3,Medical,3,Female,1,2,Manufacturing Director,7302,Married,2,No,11,3,0,26,3,1,0,0,36.5,Medium,No,0.0
297,30,No,Travel_Rarely,Research & Development,25,4,Marketing,4,Male,1,2,Research Director,9288,Married,3,No,11,4,3,8,5,3,8,2,8.8,Low,No,0.0
298,36,No,Travel_Rarely,Research & Development,9,1,Life Sciences,4,Male,4,4,Healthcare Representative,5951,Single,5,Yes,12,3,1,12,0,4,6,1,28.7,Low,No,0.0
299,21,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,3,Sales Executive,4359,Married,2,No,18,3,0,0,6,2,0,0,37.4,Medium,No,0.0
300,47,No,Travel_Rarely,Research & Development,13,2,Human Resources,1,Male,3,4,Research Director,6835,Divorced,1,No,18,3,2,26,6,1,0,0,42.6,Medium,No,0.0
301,45,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,3,Manufacturing Director,8451,Single,5,No,14,4,0,25,4,4,1,0,34.4,Medium,No,0.0
302,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,3,Manufacturing Director,5421,Married,4,No,18,3,3,19,3,1,8,4,33.8,Medium,No,0.0
303,23,No,Travel_Rarely,Research & Development,9,2,Human Resources,4,Male,3,1,Research Scientist,7457,Single,2,No,18,3,1,0,5,4,0,0,24.7,Low,No,0.0
304,37,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2,Male,4,3,Manager,8809,Married,2,No,14,4,2,33,2,2,8,5,15.6,Low,No,0.0
305,23,No,Travel_Rarely,Research & Development,4,2,Marketing,2,Female,4,3,Healthcare Representative,6172,Divorced,3,No,16,3,0,2,3,3,2,0,26.5,Low,No,0.0
306,31,No,Travel_Rarely,Sales,18,5,Other,2,Female,4,2,Sales Representative,7748,Single,4,No,11,3,1,8,1,3,3,3,40.9,Medium,No,0.0
307,32,Yes,Travel_Rarely,Sales,2,2,Technical Degree,1,Female,2,2,Manager,4511,Married,2,Yes,15,4,1,10,5,1,4,1,65.1,High,Yes,27066.0
308,52,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,4,1,Laboratory Technician,9226,Single,1,Yes,15,3,1,33,2,4,8,3,23.8,Low,No,0.0
309,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,1,3,Research Scientist,9039,Married,3,No,12,3,2,14,3,4,0,0,20.3,Low,No,0.0
310,39,Yes,Travel_Rarely,Sales,6,4,Medical,2,Male,4,2,Sales Representative,7771,Single,4,No,15,3,1,15,4,4,0,0,54.7,Medium,Yes,46626.0
311,18,No,Travel_Rarely,Sales,6,4,Technical Degree,1,Female,4,4,Sales Representative,8333,Single,2,Yes,11,3,0,0,2,3,0,0,42.2,Medium,No,0.0
312,34,No,Non-Travel,Sales,4,4,Other,4,Female,1,1,Manager,8295,Divorced,2,No,17,3,1,11,3,2,5,0,23.4,Low,No,0.0
313,37,No,Travel_Frequently,Research & Development,4,2,Medical,3,Female,3,1,Research Director,7457,Divorced,5,No,15,3,1,13,3,4,3,0,30.9,Medium,No,0.0
314,32,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Male,3,1,Sales Representative,7461,Married,5,Yes,23,3,0,7,1,1,0,0,55.4,Medium,Yes,0.0
