EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
188,31,No,Travel_Rarely,Sales,7,3,Marketing,1,Male,2,1,Sales Executive,8609,Divorced,1,No,14,3,3,10,0,3,3,0
189,43,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,1,Manager,8924,Married,3,No,22,3,1,24,6,1,8,1
190,43,Yes,Travel_Frequently,Research & Development,1,4,Marketing,3,Male,4,1,Research Scientist,5774,Single,1,Yes,14,3,1,20,3,4,0,0
191,18,No,Non-Travel,Sales,16,3,Other,1,Female,1,3,Manager,3406,Married,2,No,16,3,3,0,5,3,0,0
192,45,No,Travel_Rarely,Sales,2,5,Medical,3,Female,1,4,Manager,7467,Married,1,No,11,3,1,19,1,2,1,1
193,23,No,Non-Travel,Sales,1,3,Human Resources,2,Female,1,4,Manager,3242,Divorced,0,No,11,3,0,0,3,3,0,0
194,28,No,Travel_Rarely,Sales,9,1,Technical Degree,3,Female,3,3,Sales Executive,7933,Married,2,No,16,3,1,6,5,3,6,1
195,53,No,Travel_Rarely,Research & Development,4,2,Other,1,Male,3,4,Research Director,7769,Single,2,Yes,11,3,1,31,1,4,0,0
196,44,No,Travel_Rarely,Sales,16,3,Medical,4,Male,2,1,Sales Executive,9733,Single,1,No,18,3,2,20,2,2,8,0
197,45,No,Travel_Rarely,Research & Development,13,5,Medical,2,Female,3,1,Manufacturing Director,8964,Single,2,Yes,19,4,0,19,2,3,1,1
198,46,No,Travel_Rarely,Sales,1,3,Medical,2,Male,4,3,Manager,7650,Divorced,1,No,11,3,3,25,6,2,6,2
199,40,No,Travel_Rarely,Sales,22,3,Life Sciences,3,Male,4,2,Sales Executive,10991,Married,5,Yes,17,3,1,16,5,1,16,10
200,25,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,4,Research Director,7434,Married,2,Yes,16,3,1,5,4,3,1,1
201,46,No,Travel_Rarely,Research & Development,4,1,Human Resources,2,Female,4,4,Laboratory Technician,6389,Single,2,No,12,3,1,25,0,4,5,1
202,44,No,Travel_Rarely,Research & Development,3,3,Marketing,4,Male,2,1,Laboratory Technician,6089,Divorced,3,No,17,4,0,24,5,3,1,1
203,28,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Female,1,3,Sales Representative,5643,Married,3,No,17,3,1,6,5,3,2,1
204,34,No,Travel_Rarely,Research & Development,22,5,Medical,1,Male,1,2,Healthcare Representative,5943,Married,1,No,14,3,0,8,3,1,0,0
205,51,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,Female,1,1,Manufacturing Director,5823,Divorced,4,No,18,4,0,25,1,3,0,0
206,35,Yes,Travel_Rarely,Human Resources,1,2,Technical Degree,2,Female,2,1,Manager,5610,Married,0,Yes,15,3,1,16,4,1,11,0
207,26,Yes,Travel_Rarely,Research & Development,7,1,Technical Degree,4,Female,4,1,Research Director,6878,Single,3,No,15,4,3,0,3,2,0,0
208,18,No,Travel_Frequently,Research & Development,7,4,Medical,1,Male,2,3,Healthcare Representative,9622,Single,3,No,21,3,1,0,4,3,0,0
209,37,Yes,Non-Travel,Research & Development,21,3,Medical,1,Male,3,1,Laboratory Technician,7417,Single,2,No,13,4,0,19,1,2,3,1
210,44,Yes,Travel_Rarely,Sales,1,3,Marketing,4,Female,3,3,Sales Executive,4492,Married,1,Yes,14,3,0,22,0,2,0,0
211,39,No,Travel_Rarely,Research & Development,1,3,Medical,2,Male,2,3,Manufacturing Director,9881,Married,0,Yes,11,3,0,16,1,3,5,3
212,37,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Male,1,1,Manager,7417,Divorced,2,No,11,3,1,10,1,1,2,2
213,47,No,Travel_Frequently,Sales,11,3,Human Resources,1,Male,4,3,Sales Executive,6265,Divorced,1,No,19,3,0,25,2,4,1,1
214,33,No,Travel_Rarely,Sales,2,3,Medical,4,Female,4,1,Sales Representative,8978,Divorced,1,No,14,3,0,11,3,3,11,5
215,46,No,Travel_Rarely,Research & Development,5,3,Marketing,2,Female,4,4,Research Director,7245,Divorced,4,No,14,4,0,23,2,2,3,1
216,53,No,Travel_Rarely,Research & Development,8,2,Technical Degree,2,Female,3,1,Laboratory Technician,5747,Single,2,No,11,3,2,28,3,3,1,1
217,43,No,Travel_Rarely,Research & Development,1,2,Marketing,2,Male,3,1,Healthcare Representative,6937,Divorced,4,No,17,3,0,20,3,3,3,0
218,41,No,Travel_Rarely,Research & Development,4,5,Marketing,4,Male,3,4,Manufacturing Director,9873,Married,0,No,16,3,2,17,4,3,7,0
219,32,No,Travel_Rarely,Research & Development,1,3,Human Resources,1,Male,2,2,Research Scientist,8907,Married,2,No,14,3,0,10,1,4,9,1
220,40,No,Non-Travel,Sales,23,2,Medical,1,Female,4,1,Manager,5058,Married,1,No,13,3,2,18,2,4,2,2
221,32,No,Travel_Rarely,Research & Development,3,3,Other,4,Female,4,2,Healthcare Representative,5377,Single,1,No,17,3,1,12,2,3,0,0
222,37,No,Travel_Frequently,Sales,4,3,Technical Degree,2,Male,3,3,Sales Executive,6571,Married,1,No,15,3,1,14,1,2,3,0
223,56,No,Travel_Rarely,Research & Development,14,3,Marketing,1,Male,4,1,Laboratory Technician,8413,Married,2,No,14,4,1,36,1,2,5,0
224,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,1,1,Manufacturing Director,7988,Married,0,Yes,16,3,1,9,1,4,4,1
225,54,No,Travel_Rarely,Research & Development,2,3,Other,2,Male,4,1,Manager,9186,Single,3,No,13,3,1,30,6,4,1,1
226,36,No,Travel_Rarely,Research & Development,19,3,Other,4,Male,3,1,Healthcare Representative,6551,Married,2,No,17,3,0,18,6,2,1,1
227,36,No,Travel_Frequently,Research & Development,17,3,Other,4,Female,3,4,Research Scientist,7383,Married,5,Yes,14,3,0,10,4,4,1,1
228,35,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,2,3,Manager,7468,Single,4,Yes,17,4,1,16,1,2,14,5
229,28,No,Travel_Frequently,Sales,2,5,Medical,4,Male,1,2,Sales Executive,6143,Married,6,No,14,3,1,7,2,1,5,5
230,41,No,Non-Travel,Research & Development,5,5,Life Sciences,4,Male,4,3,Healthcare Representative,8330,Married,3,Yes,13,4,2,19,1,4,1,1
231,41,No,Non-Travel,Research & Development,12,2,Human Resources,4,Male,1,2,Manager,7457,Divorced,1,No,14,3,3,20,1,1,19,0
232,39,No,Travel_Rarely,Research & Development,11,3,Human Resources,3,Female,3,3,Laboratory Technician,7074,Single,4,Yes,16,3,0,17,5,1,2,1
233,35,No,Travel_Rarely,Research & Development,9,5,Technical Degree,2,Male,2,1,Laboratory Technician,6413,Married,0,No,17,3,1,13,2,3,0,0
234,33,No,Travel_Frequently,Research & Development,5,3,Medical,3,Male,2,3,Manager,5750,Divorced,4,No,14,3,0,12,4,3,0,0
235,48,No,Travel_Frequently,Research & Development,8,3,Medical,2,Female,2,1,Manufacturing Director,7335,Married,4,No,18,3,2,26,3,4,0,0
236,32,No,Travel_Rarely,Research & Development,21,3,Life Sciences,4,Female,3,3,Laboratory Technician,8061,Single,3,No,21,3,1,10,2,4,2,2
237,23,No,Travel_Rarely,Sales,10,3,Human Resources,4,Female,1,3,Sales Executive,4652,Married,4,Yes,12,3,2,0,2,3,0,0
238,36,Yes,Travel_Rarely,Sales,14,3,Life Sciences,2,Female,3,1,Manager,7881,Single,2,Yes,14,3,0,12,2,2,2,0
239,40,No,Travel_Rarely,Sales,5,3,Technical Degree,4,Male,1,1,Sales Representative,12241,Single,7,No,18,3,1,16,2,1,7,2
240,43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,2,Male,2,1,Healthcare Representative,4489,Single,3,No,16,4,1,18,3,4,2,0
241,53,No,Travel_Rarely,Research & Development,1,1,Marketing,2,Female,1,4,Manufacturing Director,6674,Divorced,5,Yes,11,3,2,33,5,2,2,1
242,46,No,Travel_Rarely,Research & Development,1,5,Marketing,4,Male,3,2,Research Director,9938,Married,3,No,11,4,3,23,1,2,4,0
243,41,No,Travel_Rarely,Research & Development,2,2,Human Resources,4,Male,1,2,Laboratory Technician,8574,Married,2,No,19,3,0,18,2,3,8,0
244,34,No,Travel_Rarely,Research & Development,3,3,Human Resources,3,Male,1,4,Healthcare Representative,7596,Divorced,0,No,11,3,2,11,2,2,11,4
245,24,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Male,2,1,Healthcare Representative,7075,Married,2,No,18,3,3,5,3,4,5,0
246,44,No,Travel_Frequently,Research & Development,3,3,Other,2,Male,2,4,Research Scientist,9656,Divorced,4,No,18,4,2,20,1,3,11,0
247,51,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,1,Healthcare Representative,10018,Married,0,No,14,3,2,28,3,4,8,3
248,33,No,Travel_Rarely,Sales,2,2,Marketing,3,Male,4,3,Sales Executive,6983,Divorced,2,Yes,13,3,0,11,6,1,7,1
249,43,No,Non-Travel,Research & Development,7,3,Life Sciences,1,Female,1,1,Healthcare Representative,7309,Divorced,4,No,18,3,1,18,3,2,3,3
250,21,No,Non-Travel,Research & Development,20,3,Technical Degree,4,Male,3,1,Laboratory Technician,8479,Married,2,No,11,3,1,0,4,4,0,0
251,39,No,Travel_Frequently,Sales,2,4,Technical Degree,3,Male,2,3,Sales Executive,7422,Divorced,2,Yes,11,3,1,18,3,3,0,0
252,46,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,5289,Single,3,No,15,3,2,25,2,4,0,0
253,29,No,Travel_Rarely,Research & Development,13,3,Marketing,2,Male,2,4,Manager,8350,Single,1,No,11,4,1,7,3,2,1,1
254,32,No,Travel_Rarely,Sales,3,3,Medical,4,Female,3,1,Sales Executive,5139,Married,4,No,11,3,0,10,4,3,1,1
255,50,No,Travel_Rarely,Sales,15,4,Marketing,1,Male,2,3,Manager,7364,Single,2,Yes,11,3,1,27,5,3,2,2
256,45,Yes,Travel_Rarely,Research & Development,2,1,Marketing,1,Male,3,1,Research Scientist,4914,Divorced,3,No,16,3,3,24,2,1,5,1
257,47,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,3,1,Research Director,6782,Single,3,No,16,3,0,23,2,1,0,0
258,43,No,Travel_Frequently,Research & Development,4,2,Life Sciences,2,Male,1,1,Research Scientist,11060,Single,3,No,14,3,3,18,2,4,18,0
259,41,No,Non-Travel,Research & Development,6,3,Marketing,3,Male,3,4,Manager,4397,Single,4,No,11,3,3,16,2,4,2,0
260,46,No,Travel_Rarely,Research & Development,6,4,Life Sciences,4,Female,3,1,Manager,4097,Married,6,No,12,3,1,23,1,4,3,0
261,50,No,Travel_Rarely,Sales,3,4,Human Resources,4,Female,1,3,Sales Executive,11606,Divorced,2,Yes,17,4,1,28,1,3,9,2
262,26,No,Travel_Rarely,Research & Development,9,4,Marketing,1,Male,2,3,Laboratory Technician,7507,Single,2,No,14,3,0,2,3,4,0,0
263,35,No,Travel_Rarely,Sales,1,2,Marketing,4,Male,1,3,Sales Representative,5626,Married,2,No,11,3,1,13,5,1,1,0
264,21,No,Travel_Rarely,Research & Development,2,1,Other,1,Male,3,3,Manager,6858,Married,3,Yes,18,3,0,0,3,3,0,0
265,28,No,Travel_Rarely,Research & Development,28,2,Other,2,Female,1,4,Manager,7131,Single,5,Yes,21,3,0,7,4,1,1,0
266,37,No,Travel_Rarely,Research & Development,1,2,Marketing,4,Male,1,4,Laboratory Technician,8454,Divorced,2,No,11,3,0,26,1,2,4,1
267,47,No,Travel_Rarely,Research & Development,13,1,Human Resources,4,Female,4,3,Laboratory Technician,8438,Married,3,No,11,3,2,25,2,4,3,0
268,32,No,Non-Travel,Research & Development,8,3,Medical,1,Male,4,3,Manufacturing Director,5702,Married,1,Yes,19,4,0,12,2,3,2,0
269,39,No,Travel_Frequently,Research & Development,1,3,Technical Degree,1,Male,1,4,Laboratory Technician,8113,Divorced,5,Yes,11,3,0,17,2,4,7,5
270,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,4,1,Research Director,7202,Married,0,No,15,3,1,14,1,2,1,1
271,45,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,1,2,Healthcare Representative,8655,Married,0,No,24,3,2,25,5,4,3,2
272,36,Yes,Travel_Rarely,Research & Development,1,3,Human Resources,1,Female,3,1,Research Scientist,7169,Divorced,2,No,18,3,1,16,2,2,4,3
273,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,3,2,Healthcare Representative,6169,Single,2,No,18,3,1,16,3,3,0,0
274,37,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Healthcare Representative,7417,Married,2,No,12,3,2,39,3,1,1,1
275,29,No,Travel_Frequently,Research & Development,3,1,Marketing,2,Male,4,2,Manager,10913,Divorced,2,No,20,4,0,6,4,4,6,1
276,24,No,Travel_Rarely,Research & Development,29,2,Medical,4,Female,1,3,Manufacturing Director,7094,Divorced,3,No,17,3,0,0,3,2,0,0
277,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,4,1,Manager,9982,Divorced,2,No,20,3,2,24,2,2,14,1
278,40,No,Non-Travel,Sales,1,2,Medical,4,Male,4,2,Sales Executive,11287,Single,3,No,11,3,0,20,1,4,7,0
279,24,No,Travel_Rarely,Research & Development,23,3,Other,2,Female,4,1,Healthcare Representative,7842,Divorced,4,Yes,17,4,3,0,3,3,0,0
280,36,No,Travel_Rarely,Sales,1,2,Human Resources,3,Female,3,1,Manager,9406,Single,1,No,11,3,0,13,5,4,10,1
281,28,No,Travel_Frequently,Research & Development,6,3,Life Sciences,2,Male,3,4,Manager,8229,Single,1,No,19,3,0,5,1,2,2,2
282,30,No,Travel_Rarely,Sales,4,4,Marketing,1,Female,1,3,Manager,5139,Married,0,No,11,4,2,12,3,1,0,0
283,37,No,Travel_Rarely,Research & Development,3,2,Medical,1,Male,2,4,Research Director,7417,Single,2,No,14,3,0,26,4,2,9,2
284,47,Yes,Travel_Rarely,Sales,3,3,Life Sciences,4,Female,2,1,Sales Representative,8618,Married,2,Yes,11,3,1,21,5,3,8,0
285,28,No,Travel_Rarely,Research & Development,1,5,Technical Degree,1,Male,2,4,Laboratory Technician,8197,Divorced,2,No,11,3,1,5,2,1,5,0
286,23,No,Travel_Frequently,Research & Development,17,3,Marketing,2,Male,4,2,Laboratory Technician,6437,Married,6,Yes,12,3,1,0,1,1,0,0
287,42,Yes,Non-Travel,Sales,7,3,Medical,3,Female,3,4,Manager,6436,Divorced,3,No,12,3,2,21,5,2,2,2
288,32,No,Travel_Rarely,Research & Development,4,5,Other,2,Male,2,3,Healthcare Representative,9753,Single,0,No,15,4,0,10,3,2,2,2
289,42,No,Travel_Rarely,Research & Development,5,3,Other,4,Male,2,1,Manufacturing Director,5458,Divorced,3,No,12,3,0,18,4,4,2,1
290,39,Yes,Non-Travel,Research & Development,3,3,Human Resources,1,Female,1,3,Healthcare Representative,6971,Married,1,Yes,13,3,1,18,1,2,2,1
291,39,No,Travel_Frequently,Sales,2,3,Medical,2,Male,3,3,Sales Executive,6340,Married,5,No,11,3,1,17,1,4,2,0
292,25,Yes,Travel_Rarely,Research & Development,29,2,Life Sciences,3,Female,2,2,Research Director,6366,Single,4,Yes,11,4,0,5,3,3,0,0
293,37,Yes,Travel_Rarely,Research & Development,3,5,Marketing,2,Male,1,1,Healthcare Representative,7916,Divorced,0,Yes,20,4,1,18,2,2,2,1
294,42,No,Non-Travel,Research & Development,4,3,Medical,4,Male,3,2,Manager,5230,Single,1,No,17,4,2,18,2,3,0,0
295,47,No,Travel_Rarely,Sales,4,2,Medical,2,Female,1,1,Manager,6992,Married,1,Yes,17,3,0,27,1,1,4,4
296,48,No,Travel_Rarely,Research & Development,4,3,Medical,3,Female,1,2,Manufacturing Director,7302,Married,2,No,11,3,0,26,3,1,0,0
297,30,No,Travel_Rarely,Research & Development,25,4,Marketing,4,Male,1,2,Research Director,9288,Married,3,No,11,4,3,8,5,3,8,2
298,36,No,Travel_Rarely,Research & Development,9,1,Life Sciences,4,Male,4,4,Healthcare Representative,5951,Single,5,Yes,12,3,1,12,0,4,6,1
299,21,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,3,Sales Executive,4359,Married,2,No,18,3,0,0,6,2,0,0
300,47,No,Travel_Rarely,Research & Development,13,2,Human Resources,1,Male,3,4,Research Director,6835,Divorced,1,No,18,3,2,26,6,1,0,0
301,45,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,3,Manufacturing Director,8451,Single,5,No,14,4,0,25,4,4,1,0
302,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,3,Manufacturing Director,5421,Married,4,No,18,3,3,19,3,1,8,4
303,23,No,Travel_Rarely,Research & Development,9,2,Human Resources,4,Male,3,1,Research Scientist,7457,Single,2,No,18,3,1,0,5,4,0,0
304,37,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2,Male,4,3,Manager,8809,Married,2,No,14,4,2,33,2,2,8,5
305,23,No,Travel_Rarely,Research & Development,4,2,Marketing,2,Female,4,3,Healthcare Representative,6172,Divorced,3,No,16,3,0,2,3,3,2,0
306,31,No,Travel_Rarely,Sales,18,5,Other,2,Female,4,2,Sales Representative,7748,Single,4,No,11,3,1,8,1,3,3,3
307,32,Yes,Travel_Rarely,Sales,2,2,Technical Degree,1,Female,2,2,Manager,4511,Married,2,Yes,15,4,1,10,5,1,4,1
308,52,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,4,1,Laboratory Technician,9226,Single,1,Yes,15,3,1,33,2,4,8,3
309,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,1,3,Research Scientist,9039,Married,3,No,12,3,2,14,3,4,0,0
310,39,Yes,Travel_Rarely,Sales,6,4,Medical,2,Male,4,2,Sales Representative,7771,Single,4,No,15,3,1,15,4,4,0,0
311,18,No,Travel_Rarely,Sales,6,4,Technical Degree,1,Female,4,4,Sales Representative,8333,Single,2,Yes,11,3,0,0,2,3,0,0
312,34,No,Non-Travel,Sales,4,4,Other,4,Female,1,1,Manager,8295,Divorced,2,No,17,3,1,11,3,2,5,0
313,37,No,Travel_Frequently,Research & Development,4,2,Medical,3,Female,3,1,Research Director,7457,Divorced,5,No,15,3,1,13,3,4,3,0
314,32,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Male,3,1,Sales Representative,7461,Married,5,Yes,23,3,0,7,1,1,0,0
315,39,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Male,4,3,Healthcare Representative,8643,Married,2,No,19,3,2,17,0,1,6,3
316,34,No,Travel_Frequently,Research & Development,3,4,Other,1,Male,2,3,Manager,5386,Single,3,No,21,3,0,14,1,4,5,0
317,31,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,Male,4,1,Research Director,6880,Married,6,Yes,23,3,1,6,3,4,6,0
318,28,Yes,Travel_Frequently,Research & Development,1,5,Human Resources,1,Female,3,1,Research Director,6233,Divorced,2,No,17,3,0,2,3,1,1,1
319,38,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,4,Sales Executive,7788,Married,3,No,11,3,0,15,1,3,4,2
320,42,Yes,Travel_Rarely,Human Resources,3,3,Life Sciences,3,Male,3,3,Manager,4947,Divorced,5,Yes,11,4,2,19,3,3,0,0
321,28,No,Travel_Rarely,Research & Development,21,4,Other,1,Female,1,1,Manufacturing Director,8100,Divorced,2,No,13,4,2,6,0,1,5,4
322,29,No,Travel_Frequently,Sales,1,4,Human Resources,3,Male,4,3,Sales Executive,8314,Married,2,No,11,3,1,9,6,3,7,0
323,39,No,Travel_Frequently,Research & Development,12,3,Technical Degree,2,Female,4,4,Healthcare Representative,6268,Single,3,No,14,3,1,13,3,3,5,2
324,36,No,Travel_Rarely,Research & Development,5,2,Marketing,1,Male,4,2,Research Scientist,5806,Married,1,Yes,11,3,1,14,4,4,0,0
325,30,No,Travel_Frequently,Research & Development,14,3,Marketing,4,Female,2,2,Manufacturing Director,7850,Married,4,No,13,4,0,5,6,4,5,4
326,18,No,Travel_Rarely,Research & Development,2,2,Marketing,3,Male,2,4,Research Director,4689,Married,4,Yes,23,3,0,0,1,4,0,0
327,24,Yes,Travel_Rarely,Research & Development,11,3,Technical Degree,1,Female,3,3,Research Director,5491,Single,2,Yes,11,3,1,1,1,3,1,0
328,30,No,Non-Travel,Research & Development,1,3,Other,1,Male,4,4,Manager,7878,Married,0,No,19,3,1,6,3,2,1,1
329,29,Yes,Travel_Rarely,Research & Development,1,4,Medical,2,Female,3,1,Manager,10623,Divorced,2,Yes,14,3,3,7,5,4,0,0
330,39,No,Travel_Rarely,Human Resources,8,5,Medical,1,Female,3,1,Human Resources,9568,Married,4,No,11,3,3,15,4,4,8,2
331,60,No,Travel_Rarely,Sales,6,4,Technical Degree,1,Female,4,4,Sales Representative,5112,Married,1,No,18,3,0,38,0,4,0,0
332,34,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,4,1,Manager,8772,Married,2,No,15,3,0,10,2,4,10,4
333,41,No,Travel_Frequently,Research & Development,7,2,Other,4,Female,1,3,Healthcare Representative,9682,Married,1,No,11,4,2,17,5,1,7,0
334,27,No,Travel_Rarely,Sales,28,1,Technical Degree,4,Male,4,1,Sales Representative,7763,Married,0,Yes,11,3,1,4,1,4,2,2
335,36,No,Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,1,1,Manager,8417,Married,4,No,13,3,1,17,1,2,8,7
336,18,Yes,Travel_Frequently,Sales,5,4,Other,2,Female,2,2,Manager,5922,Married,3,Yes,12,3,0,0,2,1,0,0
337,18,No,Travel_Frequently,Research & Development,4,4,Technical Degree,4,Female,1,2,Laboratory Technician,7457,Divorced,2,Yes,11,3,1,0,3,1,0,0
338,25,No,Non-Travel,Research & Development,5,3,Human Resources,2,Female,3,1,Research Director,4400,Divorced,4,No,14,3,1,4,4,2,0,0
339,21,No,Travel_Rarely,Research & Development,5,3,Human Resources,1,Female,2,2,Laboratory Technician,6854,Married,1,No,20,4,0,0,0,3,0,0
340,22,No,Travel_Rarely,Research & Development,29,4,Other,2,Female,3,1,Healthcare Representative,5372,Divorced,2,Yes,14,3,2,0,4,3,0,0
341,34,No,Travel_Rarely,Sales,8,1,Other,1,Female,1,3,Manager,9066,Married,3,No,25,3,0,12,1,1,8,6
342,41,No,Travel_Rarely,Sales,5,3,Marketing,2,Female,3,4,Manager,6333,Married,3,Yes,11,3,0,21,1,3,0,0
343,18,No,Travel_Rarely,Sales,13,4,Human Resources,4,Female,4,2,Sales Executive,4380,Married,3,No,14,3,0,0,3,2,0,0
344,36,No,Travel_Rarely,Sales,3,3,Medical,4,Female,2,3,Manager,8927,Single,1,Yes,16,3,1,13,5,4,3,3
345,37,No,Non-Travel,Research & Development,1,1,Life Sciences,1,Male,2,3,Manager,7417,Divorced,2,No,11,3,2,27,0,3,13,4
346,36,No,Non-Travel,Sales,18,1,Technical Degree,3,Male,4,1,Manager,8821,Single,1,No,25,3,0,16,2,4,1,0
347,43,No,Travel_Rarely,Research & Development,12,4,Medical,2,Male,4,2,Research Director,9819,Divorced,2,Yes,20,3,3,20,4,4,7,0
348,42,No,Travel_Frequently,Research & Development,1,4,Life Sciences,4,Female,1,2,Laboratory Technician,7457,Single,4,No,20,3,2,16,2,2,2,0
349,36,No,Non-Travel,Research & Development,29,4,Human Resources,4,Female,2,3,Manager,7317,Married,3,No,11,3,1,16,1,2,2,0
350,44,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,2,2,Manager,4576,Married,3,Yes,14,3,0,23,0,1,0,0
351,47,No,Travel_Frequently,Research & Development,1,2,Technical Degree,1,Male,4,1,Manager,8470,Married,2,No,12,3,1,28,3,1,2,0
352,37,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Male,3,2,Laboratory Technician,7457,Married,1,No,13,4,1,19,3,1,10,3
353,31,No,Travel_Frequently,Human Resources,11,2,Marketing,3,Female,2,1,Manager,7094,Divorced,2,Yes,11,3,2,14,4,4,3,1
354,48,No,Non-Travel,Research & Development,21,3,Other,4,Male,4,2,Research Director,9372,Married,4,No,11,3,0,26,4,1,2,0
355,42,No,Travel_Frequently,Research & Development,2,4,Human Resources,2,Female,4,2,Laboratory Technician,7684,Married,5,Yes,18,3,0,16,1,3,1,0
356,43,No,Travel_Rarely,Research & Development,1,3,Marketing,2,Male,3,4,Healthcare Representative,7190,Married,1,No,11,3,3,15,1,3,7,1
357,40,No,Travel_Rarely,Research & Development,7,1,Other,1,Male,2,4,Manufacturing Director,7161,Married,3,No,24,4,1,17,2,3,0,0
358,34,No,Travel_Frequently,Research & Development,7,2,Life Sciences,3,Female,1,4,Healthcare Representative,6343,Married,2,No,16,3,1,15,0,2,5,1
359,31,No,Travel_Rarely,Sales,5,5,Technical Degree,4,Male,4,3,Manager,9017,Married,3,No,13,3,2,8,2,1,0,0
360,30,No,Travel_Rarely,Research & Development,8,3,Medical,1,Female,2,1,Healthcare Representative,8726,Divorced,0,Yes,16,3,2,8,4,1,2,1
